name,brand,condition,packaging,saleTerms,group,type,audience,ridingStyles,sizeLabel,sizeFilterKeys,officialSize,variant,color,price,reference,url,sku,id,productId,observedAt
"POC Savant MTB Glove","POC","","","","Clothing","Gloves","Unspecified","Mountain / trail","XL","clothing:xl","XLG","Color: Ammolite Coral, Size: XLG","ammolite-coral","14.99","44","https://bikecloset.com/product/poc-savant-mtb-glove/?attribute_pa_color=ammolite-coral&attribute_pa_size=xlg","PC303761731XLG1-7325549894419","1701548","1701539","2026-09-11T12:08:04.173Z"
"POC Savant MTB Glove","POC","","","","Clothing","Gloves","Unspecified","Mountain / trail","S","clothing:s","SML","Color: Ammolite Coral, Size: SML","ammolite-coral","14.99","44","https://bikecloset.com/product/poc-savant-mtb-glove/?attribute_pa_color=ammolite-coral&attribute_pa_size=sml","PC303761731SML1-7325549894402","1701547","1701539","2026-09-11T12:08:04.173Z"
"POC Savant MTB Glove","POC","","","","Clothing","Gloves","Unspecified","Mountain / trail","M","clothing:m","MED","Color: Ammolite Coral, Size: MED","ammolite-coral","14.99","44","https://bikecloset.com/product/poc-savant-mtb-glove/?attribute_pa_color=ammolite-coral&attribute_pa_size=med","PC303761731MED1-7325549894327","1701546","1701539","2026-09-11T12:08:04.173Z"
"POC Savant MTB Glove","POC","","","","Clothing","Gloves","Unspecified","Mountain / trail","L","clothing:l","LRG","Color: Ammolite Coral, Size: LRG","ammolite-coral","14.99","44","https://bikecloset.com/product/poc-savant-mtb-glove/?attribute_pa_color=ammolite-coral&attribute_pa_size=lrg","PC303761731LRG1-7325549894310","1701545","1701539","2026-09-11T12:08:04.173Z"
"POC Savant MTB Glove","POC","","","","Clothing","Gloves","Unspecified","Mountain / trail","XS","clothing:xs","XSM","Color: Opal Blue, Size: XSM","opal-blue","14.99","40","https://bikecloset.com/product/poc-savant-mtb-glove/?attribute_pa_color=opal-blue&attribute_pa_size=xsm","PC303761657XSM1-7325549937635","1701544","1701539","2026-09-11T12:08:04.173Z"
"POC Resistance Enduro Adj Glove","POC","","","","Clothing","Gloves","Unspecified","Mountain / trail","XS","clothing:xs","XSM","Color: Axinite Brown, Size: XSM","axinite-brown","19.99","70","https://bikecloset.com/product/poc-resistance-enduro-adj-glove/?attribute_pa_color=axinite-brown&attribute_pa_size=xsm","PC303351816XSM1-7325549932876","1701538","1701530","2026-09-11T12:08:04.173Z"
"POC Resistance Enduro Adj Glove","POC","","","","Clothing","Gloves","Unspecified","Mountain / trail","XL","clothing:xl","XLG","Color: Axinite Brown, Size: XLG","axinite-brown","19.99","70","https://bikecloset.com/product/poc-resistance-enduro-adj-glove/?attribute_pa_color=axinite-brown&attribute_pa_size=xlg","PC303351816XLG1-7325549932791","1701537","1701530","2026-09-11T12:08:04.173Z"
"POC Resistance Enduro Adj Glove","POC","","","","Clothing","Gloves","Unspecified","Mountain / trail","S","clothing:s","SML","Color: Axinite Brown, Size: SML","axinite-brown","19.99","70","https://bikecloset.com/product/poc-resistance-enduro-adj-glove/?attribute_pa_color=axinite-brown&attribute_pa_size=sml","PC303351816SML1-7325549932784","1701536","1701530","2026-09-11T12:08:04.173Z"
"POC Resistance Enduro Adj Glove","POC","","","","Clothing","Gloves","Unspecified","Mountain / trail","M","clothing:m","MED","Color: Axinite Brown, Size: MED","axinite-brown","19.99","70","https://bikecloset.com/product/poc-resistance-enduro-adj-glove/?attribute_pa_color=axinite-brown&attribute_pa_size=med","PC303351816MED1-7325549932777","1701535","1701530","2026-09-11T12:08:04.173Z"
"POC Resistance Enduro Adj Glove","POC","","","","Clothing","Gloves","Unspecified","Mountain / trail","L","clothing:l","LRG","Color: Axinite Brown, Size: LRG","axinite-brown","19.99","70","https://bikecloset.com/product/poc-resistance-enduro-adj-glove/?attribute_pa_color=axinite-brown&attribute_pa_size=lrg","PC303351816LRG1-7325549932760","1701534","1701530","2026-09-11T12:08:04.173Z"
"POC Resistance Enduro Adj Glove","POC","","","","Clothing","Gloves","Unspecified","Mountain / trail","S","clothing:s","SML","Color: Prehnite Green, Size: SML","prehnite-green","19.99","70","https://bikecloset.com/product/poc-resistance-enduro-adj-glove/?attribute_pa_color=prehnite-green&attribute_pa_size=sml","PC303351447SML1-7325549932685","1701532","1701530","2026-09-11T12:08:04.173Z"
"POC Ventral MIPS Orange AVIP","POC","","","","Footwear & protection","Helmets","","","L","helmets:l","L","Size: L","","149.99","300","https://bikecloset.com/product/poc-ventral-mips-helmet-orange-avip-size-5/?attribute_size=L","7325549928176","1701490","1196899","2026-09-11T12:08:04.173Z"
"POC Tectal Race Mips NFC","POC","","","","Footwear & protection","Helmets","","","M","helmets:m","M","Size: M","","149.99","280","https://bikecloset.com/product/tectal-race-mips-nfc-medium/?attribute_size=M","7325549924437","1701485","1570215","2026-09-11T12:08:04.173Z"
"DMT KR SL Road Shoes (Final Sale)","DMT","","","Final sale","Footwear & protection","Cycling shoes","","","44","shoes:44","44","Color: Grey, Size: 44","grey","179","519.99","https://bikecloset.com/product/dmt-kr-sl-road-shoes/?attribute_pa_color=grey&attribute_pa_size=44","8059780045741","1698492","1698421","2026-09-11T12:08:04.173Z"
"DMT KR SL Road Shoes (Final Sale)","DMT","","","Final sale","Footwear & protection","Cycling shoes","","","42","shoes:42","42","Color: Grey, Size: 42","grey","179","519.99","https://bikecloset.com/product/dmt-kr-sl-road-shoes/?attribute_pa_color=grey&attribute_pa_size=42","8059780045703","1698488","1698421","2026-09-11T12:08:04.173Z"
"DMT KR SL Road Shoes (Final Sale)","DMT","","","Final sale","Footwear & protection","Cycling shoes","","","40.5","shoes:40.5","40.5","Color: Grey, Size: 40.5","grey","179","519.99","https://bikecloset.com/product/dmt-kr-sl-road-shoes/?attribute_pa_color=grey&attribute_pa_size=40-5","8059780045673","1698482","1698421","2026-09-11T12:08:04.173Z"
"DMT KR SL Road Shoes (Final Sale)","DMT","","","Final sale","Footwear & protection","Cycling shoes","","","40","shoes:40","40","Color: Grey, Size: 40","grey","179","519.99","https://bikecloset.com/product/dmt-kr-sl-road-shoes/?attribute_pa_color=grey&attribute_pa_size=40","8059780045666","1698480","1698421","2026-09-11T12:08:04.173Z"
"DMT KR SL Road Shoes (Final Sale)","DMT","","","Final sale","Footwear & protection","Cycling shoes","","","39.5","shoes:39.5","39.5","Color: Grey, Size: 39.5","grey","179","519.99","https://bikecloset.com/product/dmt-kr-sl-road-shoes/?attribute_pa_color=grey&attribute_pa_size=39-5","8059780045659","1698478","1698421","2026-09-11T12:08:04.173Z"
"DMT KR SL Road Shoes (Final Sale)","DMT","","","Final sale","Footwear & protection","Cycling shoes","","","37.5","shoes:37.5","37.5","Color: Grey, Size: 37.5","grey","49.99","519.99","https://bikecloset.com/product/dmt-kr-sl-road-shoes/?attribute_pa_color=grey&attribute_pa_size=37-5","8059780045611","1698472","1698421","2026-09-11T12:08:04.173Z"
"DMT KR SL Road Shoes (Final Sale)","DMT","","","Final sale","Footwear & protection","Cycling shoes","","","37","shoes:37","37","Color: Grey, Size: 37","grey","49.99","519.99","https://bikecloset.com/product/dmt-kr-sl-road-shoes/?attribute_pa_color=grey&attribute_pa_size=37","8059780045604","1698470","1698421","2026-09-11T12:08:04.173Z"
"DMT KR0 ROAD SHOES","DMT","","","","Footwear & protection","Cycling shoes","","","45.5","shoes:45.5","45.5","Color: Grey, Size: 45.5","grey","279.99","519.99","https://bikecloset.com/product/dmt-kr0-road-shoes-2/?attribute_pa_color=grey&attribute_pa_size=45-5","8059780044959","1698391","1698336","2026-09-11T12:08:04.173Z"
"DMT KR0 ROAD SHOES","DMT","","","","Footwear & protection","Cycling shoes","","","45","shoes:45","45","Color: Grey, Size: 45","grey","279.99","519.99","https://bikecloset.com/product/dmt-kr0-road-shoes-2/?attribute_pa_color=grey&attribute_pa_size=45","8059780044942","1698389","1698336","2026-09-11T12:08:04.173Z"
"DMT KR0 ROAD SHOES","DMT","","","","Footwear & protection","Cycling shoes","","","44.5","shoes:44.5","44.5","Color: Grey, Size: 44.5","grey","279.99","519.99","https://bikecloset.com/product/dmt-kr0-road-shoes-2/?attribute_pa_color=grey&attribute_pa_size=44-5","8059780044935","1698387","1698336","2026-09-11T12:08:04.173Z"
"DMT KR0 ROAD SHOES","DMT","","","","Footwear & protection","Cycling shoes","","","44","shoes:44","44","Color: Grey, Size: 44","grey","279.99","519.99","https://bikecloset.com/product/dmt-kr0-road-shoes-2/?attribute_pa_color=grey&attribute_pa_size=44","8059780044928","1698385","1698336","2026-09-11T12:08:04.173Z"
"DMT KR0 ROAD SHOES","DMT","","","","Footwear & protection","Cycling shoes","","","43","shoes:43","43","Color: Grey, Size: 43","grey","279.99","519.99","https://bikecloset.com/product/dmt-kr0-road-shoes-2/?attribute_pa_color=grey&attribute_pa_size=43","8059780044904","1698383","1698336","2026-09-11T12:08:04.173Z"
"DMT KR0 ROAD SHOES","DMT","","","","Footwear & protection","Cycling shoes","","","41","shoes:41","41","Color: Grey, Size: 41","grey","279.99","519.99","https://bikecloset.com/product/dmt-kr0-road-shoes-2/?attribute_pa_color=grey&attribute_pa_size=41","8059780044867","1698379","1698336","2026-09-11T12:08:04.173Z"
"DMT KR0 ROAD SHOES","DMT","","","","Footwear & protection","Cycling shoes","","","38","shoes:38","38","Color: Grey, Size: 38","grey","149.99","519.99","https://bikecloset.com/product/dmt-kr0-road-shoes-2/?attribute_pa_color=grey&attribute_pa_size=38","8059780044805","1698369","1698336","2026-09-11T12:08:04.173Z"
"Assos EQUIPE RS Spring Fall Jersey TARGA Black","Assos","","","","Clothing","Jerseys","Unspecified","Unspecified","XS","clothing:xs","XS","Size: XS","","99.99","350","https://bikecloset.com/product/assos-equipe-rs-spring-fall-jersey-targa-black/?attribute_pa_size=xs","2220000204293","1698072","1698066","2026-09-11T12:08:04.173Z"
"Assos EQUIPE RS Spring Fall Jersey TARGA Black","Assos","","","","Clothing","Jerseys","Unspecified","Unspecified","S","clothing:s","Small","Size: Small","","99.99","350","https://bikecloset.com/product/assos-equipe-rs-spring-fall-jersey-targa-black/?attribute_pa_size=small","2220000204309","1698069","1698066","2026-09-11T12:08:04.173Z"
"Assos EQUIPE RS Spring Fall Jersey TARGA Black","Assos","","","","Clothing","Jerseys","Unspecified","Unspecified","M","clothing:m","Medium","Size: Medium","","99.99","350","https://bikecloset.com/product/assos-equipe-rs-spring-fall-jersey-targa-black/?attribute_pa_size=medium","2220000204316","1698068","1698066","2026-09-11T12:08:04.173Z"
"Assos EQUIPE RS Winter SS Mid Layer blackSeries","Assos","","","","Clothing","Jerseys","Unspecified","Unspecified","XS","clothing:xs","XS","Size: XS","","89","169","https://bikecloset.com/product/assos-equipe-rs-winter-ss-mid-layer-blackseries/?attribute_pa_size=xs","2220000174282","1698065","1698059","2026-09-11T12:08:04.173Z"
"Enve OTD Merino SS T-Shirt Womens","Enve","","","","Clothing","Casual clothing","Women's","Unspecified","XL","clothing:xl","XL","Color: Vanilla Shake, Size: XL","vanilla-shake","5","65","https://bikecloset.com/product/enve-otd-merino-ss-t-shirt-womens/?attribute_pa_color=vanilla-shake&attribute_pa_size=xl","800-0000-691-810024558230","1697137","1697098","2026-09-11T12:08:04.173Z"
"Enve OTD Merino SS T-Shirt Womens","Enve","","","","Clothing","Casual clothing","Women's","Unspecified","XS","clothing:xs","XS","Color: Vanilla Shake, Size: XS","vanilla-shake","5","65","https://bikecloset.com/product/enve-otd-merino-ss-t-shirt-womens/?attribute_pa_color=vanilla-shake&attribute_pa_size=xs","800-0000-687-810024558193","1697129","1697098","2026-09-11T12:08:04.173Z"
"Enve OTD Merino SS T-Shirt Womens","Enve","","","","Clothing","Casual clothing","Women's","Unspecified","XS","clothing:xs","XS","Color: Forest, Size: XS","forest","5","65","https://bikecloset.com/product/enve-otd-merino-ss-t-shirt-womens/?attribute_pa_color=forest&attribute_pa_size=xs","800-0000-677-810024558094","1697109","1697098","2026-09-11T12:08:04.173Z"
"Assos Equipe SS ClubGearAero Speed Club","Assos","","","","Clothing","Jerseys","Unspecified","Unspecified","L","clothing:l","L","Size: L","","99","220","https://bikecloset.com/product/assos-ss-clubgearaero-speed-club/?attribute_pa_size=l","2220000151320","1696079","1696077","2026-09-11T12:08:04.173Z"
"Assos Equipe SS ClubGearAero Speed Club","Assos","","","","Clothing","Jerseys","Unspecified","Unspecified","M","clothing:m","M","Size: M","","99","220","https://bikecloset.com/product/assos-ss-clubgearaero-speed-club/?attribute_pa_size=m","2220000151337","1696078","1696077","2026-09-11T12:08:04.173Z"
"Fizik Tempo Overcurve R4","Fizik","","","","Footwear & protection","Cycling shoes","","","46.5","shoes:46.5","46.5","Color: Navy Black, Size: 46.5","navy-black","149","225","https://bikecloset.com/product/fizik-tempo-overcurve-r4-2/?attribute_pa_color=navy-black&attribute_pa_size=46-5","8058364074795","1694028","1694014","2026-09-11T12:08:04.173Z"
"Fizik Tempo Overcurve R4","Fizik","","","","Footwear & protection","Cycling shoes","","","45.5","shoes:45.5","45.5","Color: Navy Black, Size: 45.5","navy-black","149","225","https://bikecloset.com/product/fizik-tempo-overcurve-r4-2/?attribute_pa_color=navy-black&attribute_pa_size=45-5","8058364074771","1694026","1694014","2026-09-11T12:08:04.173Z"
"Fizik Tempo Overcurve R4","Fizik","","","","Footwear & protection","Cycling shoes","","","42","shoes:42","42","Color: Navy Black, Size: 42","navy-black","149","225","https://bikecloset.com/product/fizik-tempo-overcurve-r4-2/?attribute_pa_color=navy-black&attribute_pa_size=42","8058364074702","1694019","1694014","2026-09-11T12:08:04.173Z"
"Fizik Tempo Overcurve R4","Fizik","","","","Footwear & protection","Cycling shoes","","","41.5","shoes:41.5","41.5","Color: Navy Black, Size: 41.5","navy-black","149","225","https://bikecloset.com/product/fizik-tempo-overcurve-r4-2/?attribute_pa_color=navy-black&attribute_pa_size=41-5","8058364074696","1694018","1694014","2026-09-11T12:08:04.173Z"
"Fizik Tempo Overcurve R4","Fizik","","","","Footwear & protection","Cycling shoes","","","41","shoes:41","41","Color: Navy Black, Size: 41","navy-black","149","225","https://bikecloset.com/product/fizik-tempo-overcurve-r4-2/?attribute_pa_color=navy-black&attribute_pa_size=41","8058364074689","1694017","1694014","2026-09-11T12:08:04.173Z"
"Fizik Tempo Overcurve R4","Fizik","","","","Footwear & protection","Cycling shoes","","","40.5","shoes:40.5","40.5","Color: Navy Black, Size: 40.5","navy-black","149","225","https://bikecloset.com/product/fizik-tempo-overcurve-r4-2/?attribute_pa_color=navy-black&attribute_pa_size=40-5","8058364074672","1694016","1694014","2026-09-11T12:08:04.173Z"
"Fizik Tempo Overcurve R4","Fizik","","","","Footwear & protection","Cycling shoes","","","40","shoes:40","40","Color: Navy Black, Size: 40","navy-black","149","225","https://bikecloset.com/product/fizik-tempo-overcurve-r4-2/?attribute_pa_color=navy-black&attribute_pa_size=40","8058364074665","1694015","1694014","2026-09-11T12:08:04.173Z"
"POC Lure MTB Sock Long","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","S","socks:s","SML","Color: Calcite Blue/Hydrogen White, Size: SML","calcite-blue-hydrogen-white","9.99","33","https://bikecloset.com/product/poc-lure-mtb-sock-long/?attribute_pa_color=calcite-blue-hydrogen-white&attribute_pa_size=sml","PC651538626SML1-7325549887985","1691608","1691591","2026-09-11T12:08:04.173Z"
"POC Lure MTB Sock Long","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","M","socks:m","MED","Color: Calcite Blue/Hydrogen White, Size: MED","calcite-blue-hydrogen-white","9.99","33","https://bikecloset.com/product/poc-lure-mtb-sock-long/?attribute_pa_color=calcite-blue-hydrogen-white&attribute_pa_size=med","PC651538626MED1-7325549887978","1691607","1691591","2026-09-11T12:08:04.173Z"
"POC Lure MTB Sock Long","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","M","socks:m","MED","Color: Lt Sandstone Beige/Moonstone Grey, Size: MED","lt-sandstone-beige-moonstone-grey","9.99","33","https://bikecloset.com/product/poc-lure-mtb-sock-long/?attribute_pa_color=lt-sandstone-beige-moonstone-grey&attribute_pa_size=med","PC651538618MED1-7325549887879","1691605","1691591","2026-09-11T12:08:04.173Z"
"POC Lure MTB Sock Long","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","S","socks:s","SML","Color: Jasper Brown/Axinite Brown, Size: SML","jasper-brown-axinite-brown","9.99","33","https://bikecloset.com/product/poc-lure-mtb-sock-long/?attribute_pa_color=jasper-brown-axinite-brown&attribute_pa_size=sml","PC651538612SML1-7325549887855","1691603","1691591","2026-09-11T12:08:04.173Z"
"POC Lure MTB Sock Long","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","L","socks:l","LRG","Color: Uranium Black/Granite Grey, Size: LRG","uranium-black-granite-grey","9.99","33","https://bikecloset.com/product/poc-lure-mtb-sock-long/?attribute_pa_color=uranium-black-granite-grey&attribute_pa_size=lrg","PC651531009LRG1-7325549940338","1691592","1691591","2026-09-11T12:08:04.173Z"
"POC Lure MTB Sock Long","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","M","socks:m","MED","Color: Jasper Brown/Axinite Brown, Size: MED","jasper-brown-axinite-brown","9.99","33","https://bikecloset.com/product/poc-lure-mtb-sock-long/?attribute_pa_color=jasper-brown-axinite-brown&attribute_pa_size=med","PC651538612MED1-7325549887848","1691602","1691591","2026-09-11T12:08:04.173Z"
"POC Lure MTB Sock Long","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","S","socks:s","SML","Color: Zink Orange/Hydrogen White, Size: SML","zink-orange-hydrogen-white","9.99","33","https://bikecloset.com/product/poc-lure-mtb-sock-long/?attribute_pa_color=zink-orange-hydrogen-white&attribute_pa_size=sml","PC651538040SML1-7325549940697","1691600","1691591","2026-09-11T12:08:04.173Z"
"POC Lure MTB Sock Long","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","M","socks:m","MED","Color: Zink Orange/Hydrogen White, Size: MED","zink-orange-hydrogen-white","9.99","33","https://bikecloset.com/product/poc-lure-mtb-sock-long/?attribute_pa_color=zink-orange-hydrogen-white&attribute_pa_size=med","PC651538040MED1-7325549940680","1691599","1691591","2026-09-11T12:08:04.173Z"
"POC Lure MTB Sock Long","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","L","socks:l","LRG","Color: Zink Orange/Hydrogen White, Size: LRG","zink-orange-hydrogen-white","9.99","33","https://bikecloset.com/product/poc-lure-mtb-sock-long/?attribute_pa_color=zink-orange-hydrogen-white&attribute_pa_size=lrg","PC651538040LRG1-7325549940673","1691598","1691591","2026-09-11T12:08:04.173Z"
"POC Lure MTB Sock Long","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","S","socks:s","SML","Color: epidote green/uranium black, Size: SML","epidote-green-uranium-black","9.99","33","https://bikecloset.com/product/poc-lure-mtb-sock-long/?attribute_pa_color=epidote-green-uranium-black&attribute_pa_size=sml","PC651531452SML1-7325549940444","1691597","1691591","2026-09-11T12:08:04.173Z"
"POC Lure MTB Sock Long","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","M","socks:m","MED","Color: epidote green/uranium black, Size: MED","epidote-green-uranium-black","9.99","33","https://bikecloset.com/product/poc-lure-mtb-sock-long/?attribute_pa_color=epidote-green-uranium-black&attribute_pa_size=med","PC651531452MED1-7325549940437","1691596","1691591","2026-09-11T12:08:04.173Z"
"POC Lure MTB Sock Long","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","L","socks:l","LRG","Color: epidote green/uranium black, Size: LRG","epidote-green-uranium-black","9.99","33","https://bikecloset.com/product/poc-lure-mtb-sock-long/?attribute_pa_color=epidote-green-uranium-black&attribute_pa_size=lrg","PC651531452LRG1-7325549940369","1691595","1691591","2026-09-11T12:08:04.173Z"
"POC Lure MTB Sock Long","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","S","socks:s","SML","Color: Uranium Black/Granite Grey, Size: SML","uranium-black-granite-grey","9.99","33","https://bikecloset.com/product/poc-lure-mtb-sock-long/?attribute_pa_color=uranium-black-granite-grey&attribute_pa_size=sml","PC651531009SML1-7325549940352","1691594","1691591","2026-09-11T12:08:04.173Z"
"POC Lure MTB Sock Long","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","M","socks:m","MED","Color: Uranium Black/Granite Grey, Size: MED","uranium-black-granite-grey","9.99","33","https://bikecloset.com/product/poc-lure-mtb-sock-long/?attribute_pa_color=uranium-black-granite-grey&attribute_pa_size=med","PC651531009MED1-7325549940345","1691593","1691591","2026-09-11T12:08:04.173Z"
"POC Vivify Long Sock","POC","","","","Clothing","Socks","Unspecified","Unspecified","S","socks:s","SML","Color: epidote green, Size: SML","epidote-green","12.99","30","https://bikecloset.com/product/poc-essential-long-sock/?attribute_pa_color=epidote-green&attribute_pa_size=sml","PC651481460SML1-7325549940253","1691590","1691584","2026-09-11T12:08:04.173Z"
"POC Vivify Long Sock","POC","","","","Clothing","Socks","Unspecified","Unspecified","M","socks:m","MED","Color: epidote green, Size: MED","epidote-green","12.99","30","https://bikecloset.com/product/poc-essential-long-sock/?attribute_pa_color=epidote-green&attribute_pa_size=med","PC651481460MED1-7325549940246","1691589","1691584","2026-09-11T12:08:04.173Z"
"POC Vivify Long Sock","POC","","","","Clothing","Socks","Unspecified","Unspecified","L","socks:l","LRG","Color: epidote green, Size: LRG","epidote-green","12.99","30","https://bikecloset.com/product/poc-essential-long-sock/?attribute_pa_color=epidote-green&attribute_pa_size=lrg","PC651481460LRG1-7325549940239","1691588","1691584","2026-09-11T12:08:04.173Z"
"POC Vivify Long Sock","POC","","","","Clothing","Socks","Unspecified","Unspecified","S","socks:s","SML","Color: Uranium Black, Size: SML","uranium-black","12.99","30","https://bikecloset.com/product/poc-essential-long-sock/?attribute_pa_color=uranium-black&attribute_pa_size=sml","PC651481002SML1-7325549940222","1691587","1691584","2026-09-11T12:08:04.173Z"
"POC Vivify Long Sock","POC","","","","Clothing","Socks","Unspecified","Unspecified","M","socks:m","MED","Color: Uranium Black, Size: MED","uranium-black","12.99","30","https://bikecloset.com/product/poc-essential-long-sock/?attribute_pa_color=uranium-black&attribute_pa_size=med","PC651481002MED1-7325549940215","1691586","1691584","2026-09-11T12:08:04.173Z"
"POC Flair Sock Mid","POC","","","","Clothing","Socks","Unspecified","Unspecified","S","socks:s","SML","Color: epidote green/uranium black, Size: SML","epidote-green-uranium-black","12.99","23","https://bikecloset.com/product/poc-flair-sock-mid/?attribute_pa_color=epidote-green-uranium-black&attribute_pa_size=sml","PC651471452SML1-7325549939455","1691579","1691576","2026-09-11T12:08:04.173Z"
"POC Flair Sock Mid","POC","","","","Clothing","Socks","Unspecified","Unspecified","M","socks:m","MED","Color: epidote green/uranium black, Size: MED","epidote-green-uranium-black","12.99","23","https://bikecloset.com/product/poc-flair-sock-mid/?attribute_pa_color=epidote-green-uranium-black&attribute_pa_size=med","PC651471452MED1-7325549939448","1691578","1691576","2026-09-11T12:08:04.173Z"
"POC Lithe MTB Sock Mid","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","S","socks:s","SML","Color: Axinite Brown, Size: SML","axinite-brown","9.99","32","https://bikecloset.com/product/poc-lithe-mtb-sock-mid/?attribute_pa_color=axinite-brown&attribute_pa_size=sml","PC651451816SML1-7325549939233","1691575","1691560","2026-09-11T12:08:04.173Z"
"POC Lithe MTB Sock Mid","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","M","socks:m","MED","Color: Axinite Brown, Size: MED","axinite-brown","9.99","32","https://bikecloset.com/product/poc-lithe-mtb-sock-mid/?attribute_pa_color=axinite-brown&attribute_pa_size=med","PC651451816MED1-7325549939226","1691574","1691560","2026-09-11T12:08:04.173Z"
"POC Lithe MTB Sock Mid","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","S","socks:s","SML","Color: aragonite brown, Size: SML","aragonite-brown","9.99","32","https://bikecloset.com/product/poc-lithe-mtb-sock-mid/?attribute_pa_color=aragonite-brown&attribute_pa_size=sml","PC651451815SML1-7325549939202","1691572","1691560","2026-09-11T12:08:04.173Z"
"POC Lithe MTB Sock Mid","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","M","socks:m","MED","Color: aragonite brown, Size: MED","aragonite-brown","9.99","32","https://bikecloset.com/product/poc-lithe-mtb-sock-mid/?attribute_pa_color=aragonite-brown&attribute_pa_size=med","PC651451815MED1-7325549939141","1691571","1691560","2026-09-11T12:08:04.173Z"
"POC Lithe MTB Sock Mid","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","L","socks:l","LRG","Color: aragonite brown, Size: LRG","aragonite-brown","9.99","32","https://bikecloset.com/product/poc-lithe-mtb-sock-mid/?attribute_pa_color=aragonite-brown&attribute_pa_size=lrg","PC651451815LRG1-7325549939134","1691570","1691560","2026-09-11T12:08:04.173Z"
"POC Lithe MTB Sock Mid","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","S","socks:s","SML","Color: Ammolite Coral, Size: SML","ammolite-coral","9.99","32","https://bikecloset.com/product/poc-lithe-mtb-sock-mid/?attribute_pa_color=ammolite-coral&attribute_pa_size=sml","PC651451731SML1-7325549886889","1691569","1691560","2026-09-11T12:08:04.173Z"
"POC Lithe MTB Sock Mid","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","M","socks:m","MED","Color: Ammolite Coral, Size: MED","ammolite-coral","9.99","32","https://bikecloset.com/product/poc-lithe-mtb-sock-mid/?attribute_pa_color=ammolite-coral&attribute_pa_size=med","PC651451731MED1-7325549886797","1691568","1691560","2026-09-11T12:08:04.173Z"
"POC Lithe MTB Sock Mid","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","L","socks:l","LRG","Color: Ammolite Coral, Size: LRG","ammolite-coral","9.99","32","https://bikecloset.com/product/poc-lithe-mtb-sock-mid/?attribute_pa_color=ammolite-coral&attribute_pa_size=lrg","PC651451731LRG1-7325549886780","1691567","1691560","2026-09-11T12:08:04.173Z"
"POC Lithe MTB Sock Mid","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","S","socks:s","SML","Color: epidote green, Size: SML","epidote-green","9.99","32","https://bikecloset.com/product/poc-lithe-mtb-sock-mid/?attribute_pa_color=epidote-green&attribute_pa_size=sml","PC651451460SML1-7325549939028","1691566","1691560","2026-09-11T12:08:04.173Z"
"POC Lithe MTB Sock Mid","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","M","socks:m","MED","Color: epidote green, Size: MED","epidote-green","9.99","32","https://bikecloset.com/product/poc-lithe-mtb-sock-mid/?attribute_pa_color=epidote-green&attribute_pa_size=med","PC651451460MED1-7325549939011","1691565","1691560","2026-09-11T12:08:04.173Z"
"POC Lithe MTB Sock Mid","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","L","socks:l","LRG","Color: epidote green, Size: LRG","epidote-green","9.99","32","https://bikecloset.com/product/poc-lithe-mtb-sock-mid/?attribute_pa_color=epidote-green&attribute_pa_size=lrg","PC651451460LRG1-7325549939004","1691564","1691560","2026-09-11T12:08:04.173Z"
"POC Lithe MTB Sock Mid","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","S","socks:s","SML","Color: Uranium Black, Size: SML","uranium-black","9.99","32","https://bikecloset.com/product/poc-lithe-mtb-sock-mid/?attribute_pa_color=uranium-black&attribute_pa_size=sml","PC651451002SML1-7325549938595","1691563","1691560","2026-09-11T12:08:04.173Z"
"POC Lithe MTB Sock Mid","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","M","socks:m","MED","Color: Uranium Black, Size: MED","uranium-black","9.99","32","https://bikecloset.com/product/poc-lithe-mtb-sock-mid/?attribute_pa_color=uranium-black&attribute_pa_size=med","PC651451002MED1-7325549938496","1691562","1691560","2026-09-11T12:08:04.173Z"
